datetime,hour,day,month,weekday,aqi_us,aqi_cn,main_pollutant,temp,humidity,pressure,wind_speed,wind_direction,openweather_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,computed_aqi,main_pollutant_calc,pm2_5_nowcast,pm10_nowcast,aqi_change_rate,computed_aqi_t+24,computed_aqi_t+48,computed_aqi_t+72
2025-07-29 22:17:00,22,29,7,1,78,34,p2,27,80,997,9.1,263,4,66.84,0.0,0.1,44.26,0.72,33.15,158.89,0,107,PM10,34.66844103808956,166.61800757211992,-0.0092592592592593,113,92,70
2025-07-29 23:17:00,23,29,7,1,77,33,p2,27,80,996,8.75,262,4,66.8,0.0,0.11,44.8,0.74,33.44,158.26,0,106,PM10,34.605681080733376,165.90019772391523,-0.009345794392523366,110,89,68
2025-07-30 00:17:00,0,30,7,2,78,34,p2,27,81,996,8.2,258,4,67.19,0.0,0.1,45.43,0.72,33.38,159.09,0,106,PM10,34.44131149533179,165.0928794382099,0.0,105,82,67
2025-07-30 01:17:00,1,30,7,2,81,36,p2,27,83,996,8.82,256,4,67.3,0.0,0.1,45.68,0.73,33.25,157.99,0,106,PM10,34.39573157121162,164.33518760648718,0.0,102,77,65
2025-07-30 02:17:00,2,30,7,2,82,37,p2,27,83,997,9.01,252,4,67.2,0.0,0.1,45.74,0.74,32.69,154.97,0,105,PM10,34.064258880693394,162.29763758405716,-0.009433962264150941,101,72,64
2025-07-30 03:17:00,3,30,7,2,95,46,p2,27,81,997,9.66,255,4,67.5,0.0,0.09,46.34,0.74,32.26,153.48,0,104,PM10,33.64281938160194,160.23564326337646,-0.00952380952380949,99,69,63
2025-07-30 04:17:00,4,30,7,2,90,43,p2,28,81,998,9.58,255,4,68.33,0.01,0.09,47.63,0.73,32.16,154.11,0,103,PM10,33.27412672268738,158.6673624589596,-0.009615384615384581,97,68,62
2025-07-30 05:17:00,5,30,7,2,77,33,p2,28,80,998,9.44,254,4,68.49,0.01,0.08,48.34,0.72,31.61,151.74,0,102,PM10,32.87814067182563,156.90441752808331,-0.009708737864077666,96,67,61
2025-07-30 06:17:00,6,30,7,2,76,32,p2,28,79,998,9.52,256,4,68.57,0.01,0.07,49.04,0.7,31.61,150.71,0,101,PM10,32.67713897860796,155.92518183281663,-0.009803921568627416,95,69,61
2025-07-30 07:17:00,7,30,7,2,84,38,p2,29,77,997,9.58,256,4,68.58,0.01,0.06,49.29,0.69,32.02,151.81,0,101,PM10,32.564052926691225,155.17053933487696,0.0,95,70,61
2025-07-30 08:17:00,8,30,7,2,84,38,p2,29,76,997,8.98,254,4,68.57,0.01,0.05,49.24,0.67,32.67,154.76,0,94,PM2.5,32.535524950057386,154.9452324320062,-0.06930693069306926,95,70,61
2025-07-30 09:17:00,9,30,7,2,81,36,p2,29,75,997,8.76,254,4,69.46,0.01,0.05,49.08,0.66,34.42,162.64,0,101,PM10,32.695346851763006,155.50974227879732,0.07446808510638303,94,71,61
2025-07-30 10:17:00,10,30,7,2,67,25,p2,29,77,996,7.89,247,4,69.66,0.01,0.05,48.43,0.66,34.95,161.37,0,102,PM10,32.98489440403776,156.0613082129932,0.00990099009900991,94,72,61
2025-07-30 11:17:00,11,30,7,2,62,21,p2,28,80,996,8.3,243,4,69.2,0.01,0.06,47.87,0.67,34.92,157.02,0,102,PM10,33.230320342806735,156.0707787525724,0.0,94,75,61
2025-07-30 12:17:00,12,30,7,2,67,25,p2,28,80,996,7.67,236,4,69.64,0.01,0.07,47.53,0.68,35.9,155.81,0,101,PM10,33.697987943331746,155.89068775961456,-0.009803921568627416,93,74,61
2025-07-30 13:17:00,13,30,7,2,78,34,p2,28,79,996,7.28,235,4,71.2,0.0,0.09,47.67,0.69,38.61,159.4,0,102,PM10,34.927239567331966,156.21729765364955,0.00990099009900991,93,74,61
2025-07-30 14:17:00,14,30,7,2,68,26,p2,28,80,997,6.11,237,4,71.82,0.0,0.11,47.98,0.69,40.18,163.23,0,103,PM2.5,36.33190148735085,157.17424392868963,0.009803921568627416,93,75,61
2025-07-30 15:17:00,15,30,7,2,108,54,p2,28,80,997,6.48,236,4,72.83,0.0,0.11,48.27,0.69,42.78,168.55,0,108,PM2.5,38.42727519252248,159.23156460628303,0.04854368932038833,93,77,62
2025-07-30 16:17:00,16,30,7,2,103,52,p2,28,81,998,6.7,237,4,73.32,0.0,0.11,48.81,0.69,43.54,176.58,0,112,PM2.5,40.00648117867461,162.90905943634436,0.03703703703703698,93,78,63
2025-07-30 17:17:00,17,30,7,2,84,39,p2,28,81,998,5.93,230,4,73.59,0.0,0.12,48.46,0.69,44.29,178.42,0,116,PM2.5,41.405511742865116,166.13214447683606,0.03571428571428581,93,78,64
2025-07-30 18:17:00,18,30,7,2,92,44,p2,28,78,999,5.77,237,4,73.32,0.0,0.12,47.6,0.7,44.1,177.49,0,117,PM2.5,42.143118983717855,168.34049351168696,0.008620689655172376,93,78,65
2025-07-30 19:17:00,19,30,7,2,81,36,p2,28,79,998,5.71,240,4,72.76,0.0,0.12,46.37,0.7,42.87,173.4,0,118,PM2.5,42.29079797632936,169.2072248601535,0.008547008547008517,94,77,65
2025-07-30 20:17:00,20,30,7,2,82,36,p2,28,77,997,6.86,252,4,72.46,0.0,0.12,45.41,0.7,40.82,167.39,0,116,PM2.5,41.779149551143824,169.23386424946676,-0.016949152542372836,94,75,65
2025-07-30 21:17:00,21,30,7,2,72,29,p2,28,80,997,6.81,255,4,72.44,0.0,0.12,44.94,0.69,38.58,161.85,0,115,PM2.5,41.1061720620586,168.27364040329672,-0.008620689655172376,94,73,65
2025-07-30 22:17:00,22,30,7,2,69,27,p2,27,79,997,6.57,265,4,72.61,0.0,0.11,45.1,0.67,36.59,157.76,0,113,PM2.5,40.17197773168209,166.82929121562583,-0.017391304347826098,92,70,65
2025-07-30 23:17:00,23,30,7,2,79,34,p2,27,79,997,5.67,264,4,72.67,0.0,0.11,45.46,0.66,34.77,153.19,0,110,PM2.5,38.99798726534685,164.7606168856241,-0.026548672566371723,89,68,65
2025-07-31 00:17:00,0,31,7,3,60,20,p2,27,80,997,4.97,253,4,72.26,0.0,0.11,45.83,0.65,33.13,146.23,0,105,PM2.5,37.251885983971086,160.69632964037305,-0.045454545454545414,82,67,66
2025-07-31 01:17:00,1,31,7,3,57,18,p2,27,80,998,4.56,232,4,71.87,0.0,0.11,46.25,0.65,32.12,146.89,0,102,PM10,35.60672113376143,157.9771382784483,-0.02857142857142858,77,65,66
2025-07-31 02:17:00,2,31,7,3,88,41,p2,27,80,998,4.58,225,4,71.02,0.0,0.11,46.41,0.67,31.62,146.78,0,101,PM10,34.320228567412116,155.6567883538859,-0.009803921568627416,72,64,66
2025-07-31 03:17:00,3,31,7,3,88,41,p2,27,80,999,4.89,225,4,70.03,0.0,0.11,46.42,0.68,30.76,142.75,0,99,PM10,33.02652764398863,152.1089472769489,-0.01980198019801982,69,63,66
2025-07-31 04:17:00,4,31,7,3,87,41,p2,28,79,999,5.4,226,4,69.8,0.01,0.1,46.72,0.66,30.01,140.76,0,97,PM10,31.89518589519234,148.922172089175,-0.02020202020202022,68,62,65
2025-07-31 05:17:00,5,31,7,3,76,33,p2,28,78,999,5.65,221,4,69.97,0.01,0.09,46.92,0.65,29.71,138.55,0,96,PM10,31.11703247872337,145.95496493981958,-0.010309278350515427,67,61,64
2025-07-31 06:17:00,6,31,7,3,69,27,p2,29,77,1000,6.57,221,4,70.66,0.01,0.08,47.15,0.63,29.83,138.61,0,95,PM10,30.77196881122729,144.3756627191814,-0.01041666666666663,69,61,63
2025-07-31 07:17:00,7,31,7,3,73,30,p2,29,77,999,6.72,227,4,71.45,0.01,0.07,47.29,0.61,30.23,140.3,0,95,PM10,30.722022072255754,143.69896026673615,0.0,70,61,63
2025-07-31 08:17:00,8,31,7,3,76,32,p2,29,76,999,6.53,229,4,72.14,0.01,0.07,47.02,0.6,30.57,141.63,0,95,PM10,30.771846968624967,143.30084073200308,0.0,70,61,62
2025-07-31 10:17:00,10,31,7,3,69,27,p2,29,76,998,6.56,236,4,72.29,0.01,0.06,46.05,0.58,30.65,139.9,0,94,PM10,30.775810577440676,142.52677342882876,-0.010526315789473717,71,61,62
2025-07-31 11:17:00,11,31,7,3,66,24,p2,29,76,998,6.52,235,4,72.47,0.01,0.07,45.84,0.57,30.61,138.76,0,94,PM10,30.725348139347464,141.7288441559954,0.0,72,61,60
2025-07-31 12:17:00,12,31,7,3,67,25,p2,29,76,998,5.92,239,4,72.78,0.0,0.08,45.9,0.57,30.54,138.07,0,94,PM10,30.637859868332495,141.06467829693412,0.0,75,61,59
2025-07-31 13:17:00,13,31,7,3,67,26,p2,29,76,998,5.39,236,4,73.11,0.0,0.1,45.9,0.57,30.84,137.36,0,93,PM10,30.579957852385835,140.3195248605174,-0.010638297872340385,74,61,58
2025-07-31 14:17:00,14,31,7,3,65,24,p2,29,77,999,5.12,227,4,73.4,0.0,0.11,46.04,0.55,30.73,138.37,0,93,PM10,30.51944157374208,139.7503076999953,0.0,74,61,57
2025-07-31 15:17:00,15,31,7,3,69,27,p2,29,77,999,4.92,226,4,73.66,0.0,0.11,45.93,0.55,30.98,139.21,0,93,PM10,30.493415539349023,139.40039343854633,0.0,75,61,56
2025-07-31 16:17:00,16,31,7,3,72,29,p2,29,77,999,5.09,227,4,73.43,0.0,0.11,45.51,0.53,30.66,140.34,0,93,PM10,30.493962034396375,139.28879861805572,0.0,77,62,56
2025-07-31 17:17:00,17,31,7,3,79,35,p2,29,78,1000,5.22,232,4,73.65,0.0,0.11,45.33,0.52,30.98,141.05,0,93,PM10,30.57482701652612,139.36159300253675,0.0,78,63,55
2025-07-31 18:17:00,18,31,7,3,69,27,p2,28,79,1000,5.35,237,4,74.6,0.0,0.11,45.46,0.53,32.27,144.97,0,93,PM10,30.862096652749646,140.0404102760085,0.0,78,64,55
2025-07-31 19:17:00,19,31,7,3,81,36,p2,28,80,1000,5.88,236,4,75.02,0.0,0.1,45.26,0.51,31.96,145.27,0,93,PM10,31.025382195732057,140.71024238913301,0.0,78,65,55
2025-07-31 20:17:00,20,31,7,3,82,37,p2,28,80,1000,5.59,236,4,76.05,0.0,0.1,45.28,0.5,32.31,147.71,0,94,PM10,31.199519392592087,141.65925732918956,0.010752688172043001,77,65,54
2025-07-31 23:17:00,23,31,7,3,65,24,p2,27,80,999,5.74,255,4,76.8,0.0,0.1,45.07,0.51,30.45,141.39,0,94,PM10,31.15516968645335,141.62830162399914,0.0,75,65,54
2025-08-01 00:17:00,0,1,8,4,59,19,p2,27,79,1000,4.48,251,4,76.35,0.0,0.1,45.1,0.52,29.13,134.92,0,94,PM10,30.94032500393163,140.9600212559136,0.0,73,65,54
2025-08-01 01:17:00,1,1,8,4,60,20,p2,27,79,1000,4.18,244,4,75.91,0.0,0.1,45.32,0.52,27.55,125.54,0,92,PM10,30.333887491082102,138.42277023520882,-0.021276595744680882,70,65,53
2025-08-01 02:17:00,2,1,8,4,53,15,p2,28,79,1001,3.87,241,4,75.97,0.0,0.1,46.0,0.5,25.33,112.57,0,89,PM10,28.989676352022325,131.10130840276943,-0.03260869565217395,68,65,53
2025-08-01 03:17:00,3,1,8,4,70,28,p2,28,78,1001,5.15,238,3,76.18,0.0,0.1,46.76,0.47,22.97,97.93,0,82,PM2.5,26.836526091626286,117.56452872984538,-0.0786516853932584,67,66,52
2025-08-01 04:17:00,4,1,8,4,63,22,p2,28,76,1002,5.81,237,3,76.26,0.01,0.09,47.37,0.45,20.95,86.99,0,77,PM2.5,24.35460731169259,102.84213733672011,-0.060975609756097615,65,66,51
2025-08-01 05:17:00,5,1,8,4,61,21,p2,29,74,1002,5.96,232,3,76.32,0.01,0.08,47.84,0.44,19.62,79.62,0,72,PM2.5,22.22174108109741,90.7709128367613,-0.06493506493506496,64,66,50
2025-08-01 06:17:00,6,1,8,4,64,23,p2,29,72,1002,6.28,234,3,76.2,0.01,0.07,47.69,0.44,18.94,74.92,0,69,PM2.5,20.734429696887275,82.24996771206878,-0.04166666666666663,63,66,49
2025-08-01 07:17:00,7,1,8,4,71,28,p2,29,70,1002,7.06,236,3,75.69,0.01,0.06,46.85,0.44,18.91,76.2,0,68,PM2.5,19.965069941631246,79.25933729212797,-0.01449275362318836,62,65,49
2025-08-01 08:17:00,8,1,8,4,63,22,p2,30,69,1001,7.21,239,3,74.89,0.01,0.06,45.42,0.47,19.61,81.42,0,67,PM2.5,19.809316070689263,80.3150086052017,-0.014705882352941124,61,64,48
2025-08-01 09:17:00,9,1,8,4,63,23,p2,30,69,1001,7.38,240,3,74.29,0.01,0.06,43.92,0.5,21.4,90.75,0,69,PM2.5,20.461938248280532,85.44947615791372,0.029850746268656803,61,63,47
2025-08-01 10:17:00,10,1,8,4,61,21,p2,30,70,1000,7.23,239,3,74.9,0.01,0.06,43.15,0.49,21.59,92.47,0,70,PM2.5,20.90130196178463,88.67944947905518,0.01449275362318847,61,63,46
2025-08-01 11:17:00,11,1,8,4,61,21,p2,29,70,1000,7.05,240,3,75.54,0.01,0.06,42.77,0.49,22.07,95.75,0,70,PM2.5,21.29458167193767,91.6805413144987,0.0,61,62,45
2025-08-01 12:17:00,12,1,8,4,61,20,p2,29,71,1000,7.41,239,3,76.01,0.01,0.06,42.66,0.49,22.57,99.07,0,71,PM2.5,21.646634769329644,94.33342621927099,0.014285714285714235,61,62,45
2025-08-01 13:17:00,13,1,8,4,62,22,p2,29,74,1000,7.31,241,4,75.94,0.01,0.07,42.89,0.51,24.27,107.63,0,72,PM2.5,22.20211563966828,98.02455075449681,0.014084507042253502,61,60,45
2025-08-01 14:17:00,14,1,8,4,62,21,p2,29,76,1000,7.2,239,4,75.88,0.0,0.09,43.01,0.51,25.11,113.13,0,75,PM10,22.897579854593005,103.18287212132782,0.04166666666666674,61,59,45
2025-08-01 15:17:00,15,1,8,4,64,23,p2,28,79,1001,6.68,237,3,81.21,0.0,0.09,44.89,0.41,22.71,93.13,0,74,PM2.5,22.849054036643732,99.77586477875614,-0.013333333333333308,61,58,45
2025-08-01 16:17:00,16,1,8,4,61,21,p2,28,80,1001,6.89,237,4,79.83,0.0,0.09,44.45,0.43,23.78,100.2,0,74,PM2.5,23.10297010919836,99.95109514947345,0.0,61,57,45
2025-08-01 17:17:00,17,1,8,4,66,25,p2,28,81,1002,6.62,242,4,78.02,0.0,0.09,43.95,0.44,24.91,107.23,0,75,PM2.5,23.594111350856124,102.476402761086,0.013513513513513598,61,56,46
2025-08-01 18:17:00,18,1,8,4,64,23,p2,28,80,1002,5.81,242,4,75.88,0.0,0.09,43.28,0.45,25.94,114.88,0,77,PM2.5,24.344704114565083,106.7432131795448,0.026666666666666616,62,56,48
2025-08-01 19:17:00,19,1,8,4,67,25,p2,28,78,1002,6.26,252,4,73.78,0.0,0.09,42.67,0.46,26.18,118.47,0,78,PM2.5,24.79468684850518,110.24859869224713,0.01298701298701288,63,55,50
2025-08-01 20:17:00,20,1,8,4,61,21,p2,28,78,1002,7.2,260,4,72.38,0.0,0.09,42.68,0.45,25.45,114.6,0,78,PM2.5,24.731464630078342,110.07644900957688,0.0,64,55,52
2025-08-01 21:17:00,21,1,8,4,63,22,p2,27,77,1001,7.48,260,4,71.83,0.0,0.09,43.18,0.43,23.97,105.1,0,78,PM10,24.620916234430585,108.88873471820122,0.0,65,55,53
2025-08-01 22:17:00,22,1,8,4,60,20,p2,27,77,1001,7.29,259,3,72.14,0.0,0.09,44.26,0.4,22.41,96.09,0,77,PM2.5,24.253403492964296,106.14378243265925,-0.012820512820512775,65,54,53
2025-08-01 23:17:00,23,1,8,4,58,19,p2,27,77,1001,6.95,256,3,72.95,0.0,0.08,45.66,0.38,20.9,85.73,0,75,PM2.5,23.545104419682175,100.18402295465873,-0.025974025974025983,65,54,53
2025-08-02 00:17:00,0,2,8,5,52,14,p2,27,78,1001,6.71,255,3,73.7,0.0,0.08,47.05,0.36,19.69,76.59,0,73,PM2.5,22.427394970173907,90.50126328881686,-0.026666666666666616,65,54,53
2025-08-02 01:17:00,1,2,8,5,56,17,p2,27,80,1001,6.73,253,3,74.53,0.0,0.08,48.41,0.35,18.9,71.78,0,70,PM2.5,21.27427492602555,82.16938858143712,-0.04109589041095896,65,53,52
2025-08-02 02:17:00,2,2,8,5,60,20,p2,28,79,1002,6.95,257,3,74.93,0.0,0.08,49.47,0.34,18.47,69.11,0,68,PM2.5,20.331120068047003,76.20544965622462,-0.02857142857142858,65,53,52
2025-08-02 03:17:00,3,2,8,5,64,23,p2,28,76,1002,7.73,258,3,75.01,0.0,0.08,50.09,0.34,18.18,67.12,0,67,PM2.5,19.599244096990546,71.95062255535927,-0.014705882352941124,66,52,52
2025-08-02 04:17:00,4,2,8,5,66,24,p2,29,73,1003,8.33,260,3,74.44,0.01,0.06,50.21,0.33,17.84,64.88,0,65,PM2.5,18.96013805289174,68.48459906733785,-0.02985074626865669,66,51,51
2025-08-02 05:17:00,5,2,8,5,70,28,p2,29,72,1003,8.08,258,3,73.77,0.01,0.05,49.75,0.33,17.44,62.66,0,64,PM2.5,18.37581054053494,65.54903623766717,-0.01538461538461533,66,50,47
2025-08-02 06:17:00,6,2,8,5,69,26,p2,29,71,1002,7.76,259,3,73.16,0.01,0.05,48.92,0.32,16.96,60.82,0,63,PM2.5,17.80559535319019,63.128572446008924,-0.015625,66,49,50
2025-08-02 07:17:00,7,2,8,5,70,27,p2,29,71,1002,7.58,251,3,72.7,0.01,0.04,47.9,0.32,16.31,59.92,0,62,PM2.5,17.23439482739848,61.64260999036227,-0.015873015873015928,65,49,48
2025-08-02 08:17:00,8,2,8,5,73,30,p2,30,71,1002,7.59,246,3,72.24,0.01,0.04,46.82,0.32,15.84,60.5,0,61,PM2.5,16.788247497265242,61.40948523790217,-0.016129032258064502,64,48,49
2025-08-02 09:17:00,9,2,8,5,76,32,p2,29,71,1001,8.21,247,3,70.77,0.01,0.04,45.33,0.34,16.3,67.26,0,61,PM2.5,16.74187293212338,63.88649168486839,0.0,63,47,49
2025-08-02 10:17:00,10,2,8,5,70,28,p2,29,72,1001,8.61,249,3,70.89,0.01,0.04,44.59,0.34,16.29,67.16,0,61,PM2.5,16.720777207100657,64.94115300237277,0.0,63,46,49
2025-08-02 11:17:00,11,2,8,5,70,27,p2,29,73,1001,8.84,249,3,70.18,0.01,0.04,43.89,0.35,16.74,70.93,0,61,PM2.5,16.78635761759717,66.2111729640903,0.0,62,45,50
2025-08-02 12:17:00,12,2,8,5,66,24,p2,29,74,1001,8.23,250,3,70.08,0.01,0.05,43.68,0.36,17.03,73.83,0,61,PM2.5,16.839257313979306,67.52109834011011,0.0,62,45,52
2025-08-02 13:17:00,13,2,8,5,63,23,p2,29,73,1001,7.81,245,3,70.56,0.01,0.06,44.01,0.36,17.19,75.34,0,61,PM2.5,16.870841118504615,69.30828954762839,0.0,60,45,50
2025-08-02 14:17:00,14,2,8,5,66,24,p2,28,75,1001,7.59,244,3,71.26,0.0,0.07,44.35,0.37,17.58,77.99,0,61,PM2.5,16.944323256822532,71.73720183092937,0.0,59,45,50
2025-08-02 15:17:00,15,2,8,5,64,23,p2,28,78,1002,7.41,248,3,75.45,0.0,0.07,45.12,0.31,16.39,60.68,0,61,PM2.5,16.816427184354126,69.1093750556715,0.0,58,45,50
2025-08-02 16:17:00,16,2,8,5,64,23,p2,28,78,1002,7.24,254,3,76.62,0.0,0.07,45.3,0.31,16.61,62.33,0,61,PM2.5,16.74620375907024,67.5125192711306,0.0,57,45,50
2025-08-02 17:17:00,17,2,8,5,62,21,p2,28,78,1003,6.79,253,3,77.36,0.0,0.07,45.22,0.32,17.46,67.3,0,61,PM2.5,16.8176466537138,67.51076960754925,0.0,56,46,48
2025-08-02 18:17:00,18,2,8,5,61,21,p2,28,78,1003,6.38,251,3,77.29,0.0,0.08,45.02,0.34,18.75,73.6,0,62,PM2.5,17.203938393650322,69.05242516419213,0.016393442622950838,56,48,51
2025-08-02 19:17:00,19,2,8,5,67,25,p2,27,79,1003,6.94,256,3,76.56,0.0,0.08,44.69,0.34,19.81,76.81,0,63,PM2.5,17.857799003370065,70.96842748790708,0.016129032258064502,55,50,52
2025-08-02 20:17:00,20,2,8,5,58,19,p2,27,79,1002,7.1,259,3,75.58,0.0,0.08,44.62,0.34,20.42,77.1,0,64,PM2.5,18.44738809176999,72.50703355761338,0.015873015873015817,55,52,52
2025-08-02 23:17:00,23,2,8,5,55,16,p2,27,77,1001,7.74,264,3,73.81,0.0,0.08,45.31,0.3,19.28,67.76,0,65,PM2.5,18.65867542318545,71.45916632217764,0.015625,55,53,53
2025-08-03 00:17:00,0,3,8,6,55,16,p2,27,78,1001,7.33,264,3,74.19,0.0,0.08,45.95,0.29,18.65,63.73,0,65,PM2.5,18.676414646815992,69.70426123890047,0.0,54,53,54
2025-08-03 01:17:00,1,3,8,6,56,17,p2,27,78,1002,7.07,260,2,74.72,0.0,0.0,46.52,0.28,18.39,2.31,0,65,PM2.5,18.644963373735536,34.9538437118437,0.0,54,53,54
2025-08-03 02:17:00,2,3,8,6,51,13,p2,27,78,1003,7.15,261,3,74.79,0.0,0.08,47.0,0.28,18.5,63.77,0,65,PM2.5,18.63869292025804,49.36069352869353,0.0,54,53,54
2025-08-03 03:17:00,3,3,8,6,57,18,p2,27,77,1003,6.77,257,3,74.6,0.0,0.08,47.36,0.29,18.92,66.16,0,65,PM2.5,18.720500392411804,57.75922588522589,0.0,53,52,54
2025-08-03 04:17:00,4,3,8,6,59,19,p2,28,76,1003,7.05,255,3,73.85,0.0,0.08,47.53,0.29,19.45,70.52,0,65,PM2.5,18.8928886516182,64.13870085470084,0.0,53,52,54
2025-08-03 05:17:00,5,3,8,6,58,18,p2,28,74,1004,6.96,250,3,73.34,0.01,0.07,47.64,0.31,19.86,76.58,0,66,PM2.5,19.122703882886437,70.36129181929181,0.01538461538461533,52,52,54
2025-08-03 06:17:00,6,3,8,6,58,18,p2,29,73,1003,7.69,255,3,73.08,0.01,0.05,47.72,0.32,19.87,81.87,0,66,PM2.5,19.268832632888785,76.11803174603173,0.0,51,51,53
2025-08-03 07:17:00,7,3,8,6,55,16,p2,29,71,1003,7.68,257,3,73.51,0.01,0.05,47.81,0.32,19.19,83.37,0,66,PM2.5,19.283090658250494,79.74597802197803,0.0,50,47,53
2025-08-03 08:17:00,8,3,8,6,53,14,p2,29,70,1002,7.31,256,3,73.59,0.01,0.04,47.58,0.31,18.21,82.36,0,66,PM2.5,19.15022708463154,81.05405860805861,0.0,49,50,52
2025-08-03 09:17:00,9,3,8,6,61,21,p2,29,69,1002,7.42,255,3,74.38,0.01,0.04,47.29,0.3,17.02,77.29,0,65,PM2.5,18.709911807502994,79.1720879120879,-0.015151515151515138,49,48,51
2025-08-03 10:17:00,10,3,8,6,58,18,p2,29,69,1002,7.45,253,3,73.03,0.01,0.05,46.01,0.32,17.1,78.63,0,64,PM2.5,18.428919804280973,78.90123076923076,-0.01538461538461533,48,49,50
2025-08-03 11:17:00,11,3,8,6,60,20,p2,29,69,1002,7.46,247,3,72.61,0.01,0.05,45.35,0.32,16.31,75.33,0,63,PM2.5,17.92084326978258,77.11653968253968,-0.015625,47,49,49
2025-08-03 12:17:00,12,3,8,6,56,17,p2,29,71,1002,7.31,244,3,71.14,0.01,0.05,44.33,0.33,16.42,76.47,0,63,PM2.5,17.6107081191627,76.7948253968254,0.0,46,49,49
2025-08-03 13:17:00,13,3,8,6,53,14,p2,29,73,1002,6.66,242,3,70.31,0.01,0.06,43.86,0.34,16.47,76.38,0,62,PM2.5,17.37082895506695,77.0452033679371,-0.015873015873015928,45,50,47
2025-08-03 14:17:00,14,3,8,6,55,16,p2,28,75,1003,6.2,245,3,70.68,0.0,0.08,43.84,0.34,16.36,75.19,0,62,PM2.5,17.150151290390006,76.79925352723221,0.0,45,52,46
2025-08-03 15:17:00,15,3,8,6,55,16,p2,28,77,1003,6.4,251,3,72.15,0.0,0.08,43.79,0.29,15.05,61.17,0,60,PM2.5,16.433913025952236,72.47528092982523,-0.032258064516129004,45,50,46
2025-08-03 16:17:00,16,3,8,6,60,20,p2,28,78,1004,6.38,250,3,73.86,0.0,0.08,44.06,0.29,14.58,57.32,0,59,PM2.5,15.84291613911671,67.13859881000637,-0.01666666666666672,45,50,45
2025-08-03 17:17:00,17,3,8,6,58,18,p2,28,79,1004,6.45,255,3,76.68,0.0,0.08,44.78,0.28,14.04,53.3,0,58,PM2.5,15.213216372913873,61.33975433680015,-0.016949152542372836,45,50,45
2025-08-03 18:17:00,18,3,8,6,61,21,p2,27,79,1004,6.36,252,2,79.62,0.0,0.08,45.63,0.28,13.66,49.72,0,57,PM2.5,14.749602531973508,55.95499068254095,-0.017241379310344862,45,50,45
2025-08-03 19:17:00,19,3,8,6,60,20,p2,27,79,1004,6.68,249,2,81.5,0.0,0.08,46.21,0.27,13.42,46.43,0,56,PM2.5,14.436399024126276,51.349996320646,-0.01754385964912286,46,48,45
2025-08-03 20:17:00,20,3,8,6,58,19,p2,27,79,1004,7.21,258,2,82.33,0.0,0.07,46.61,0.27,13.47,45.09,0,56,PM2.5,14.33131754939845,48.77872254183877,0.0,48,51,45
2025-08-03 21:17:00,21,3,8,6,55,16,p2,27,79,1004,7.13,258,2,82.14,0.0,0.07,46.81,0.26,13.62,45.06,0,55,PM2.5,14.135992722674578,47.16971944554101,-0.017857142857142905,50,52,45
2025-08-03 22:17:00,22,3,8,6,53,14,p2,27,80,1003,7.28,261,2,81.19,0.0,0.07,46.89,0.26,13.63,45.37,0,55,PM2.5,14.069654630444122,46.54670698288973,0.0,52,52,46
2025-08-03 23:17:00,23,3,8,6,46,12,p2,27,79,1003,7.39,262,2,79.91,0.0,0.07,47.04,0.26,13.41,45.79,0,55,PM2.5,13.895628245244733,46.21459155257204,0.0,53,53,47
2025-08-04 00:17:00,0,4,8,0,43,11,p2,27,79,1004,6.69,262,2,78.63,0.0,0.07,47.3,0.26,13.29,47.12,0,54,PM2.5,13.71393111966658,46.567169229548675,-0.018181818181818188,53,54,49
2025-08-04 01:17:00,1,4,8,0,44,12,p2,27,80,1004,6.39,262,2,77.56,0.0,0.07,47.74,0.27,13.16,48.07,0,54,PM2.5,13.550147534082889,47.161062820444464,0.0,53,54,51
2025-08-04 02:17:00,2,4,8,0,50,13,p2,27,80,1004,6.81,265,2,76.98,0.0,0.08,48.31,0.26,12.85,47.71,0,54,PM2.5,13.432290653658226,47.38416087464908,0.0,53,54,52
2025-08-04 03:17:00,3,4,8,0,59,19,p2,27,78,1004,7.46,270,2,76.65,0.0,0.07,49.01,0.26,12.34,46.25,0,53,PM2.5,13.189651888041094,47.06607565361136,-0.01851851851851849,52,54,53
2025-08-04 04:17:00,4,4,8,0,61,20,p2,28,75,1005,7.59,263,2,76.49,0.01,0.06,49.68,0.25,11.69,43.58,0,53,PM2.5,12.858388321852646,46.249757132624595,0.0,52,54,54
2025-08-04 05:17:00,5,4,8,0,58,19,p2,28,73,1005,7.95,259,2,76.52,0.01,0.05,50.13,0.25,11.23,42.38,0,52,PM2.5,12.496192064119905,45.50132574687446,-0.018867924528301883,52,54,55
2025-08-04 06:17:00,6,4,8,0,58,19,p2,29,72,1005,8.07,252,2,76.51,0.01,0.04,50.07,0.25,11.06,43.53,0,51,PM2.5,12.156468026538914,45.16789434582101,-0.019230769230769273,51,53,54
2025-08-04 07:17:00,7,4,8,0,58,19,p2,29,71,1004,8.8,253,2,76.43,0.01,0.04,49.52,0.25,11.15,46.83,0,50,PM2.5,11.928719375068052,45.37803091821869,-0.019607843137254943,47,53,54
2025-08-04 08:17:00,8,4,8,0,60,20,p2,29,71,1004,8.49,251,3,76.08,0.01,0.03,48.76,0.26,11.33,50.02,0,49,PM2.5,11.780028377764125,46.15396748434566,-0.020000000000000018,50,52,54
